filename,n_sources_true,n_sources_pred,true_x,true_y,true_z,pred_x,pred_y,pred_z,pred_confidence,err_x,err_y,err_z,err_xy,err_xyz,matched
SIM_events_source_0015.csv,3,3,10.118,-44.49,-14.768,16.954999923706055,-49.71099853515625,-25.041000366210938,0.7438,6.836999893188477,5.221099853515625,10.27299976348877,8.60260009765625,13.399299621582031,True
SIM_events_source_0015.csv,3,3,75.602,-57.352,40.243,64.927001953125,-59.625999450683594,28.239999771118164,0.574,10.675100326538086,2.2737998962402344,12.003199577331543,10.914600372314453,16.223600387573242,True
SIM_events_source_0015.csv,3,3,78.183,-76.528,-18.127,67.50900268554688,-65.74099731445312,-23.104000091552734,0.5423,10.674200057983398,10.787099838256836,4.977200031280518,15.175600051879883,15.970999717712402,True
SIM_events_source_0016.csv,5,2,-5.478,-48.026,-76.882,-31.566999435424805,-43.0890007019043,-48.62099838256836,0.8802,26.088600158691406,4.937099933624268,28.260700225830078,26.551599502563477,38.777000427246094,True
SIM_events_source_0016.csv,5,2,-64.949,70.234,56.968,39.604000091552734,-44.88399887084961,-49.736000061035156,0.6556,104.5531997680664,115.11759948730469,106.70349884033203,155.5102996826172,188.5977020263672,True
SIM_events_source_0016.csv,5,2,-7.108,53.924,15.105,,,,,,,,,,False
SIM_events_source_0016.csv,5,2,-5.359,-57.76,-77.442,,,,,,,,,,False
SIM_events_source_0016.csv,5,2,-45.757,-41.078,-57.589,,,,,,,,,,False
SIM_events_source_0017.csv,2,2,-72.337,-48.856,71.04,-66.8740005493164,-55.47200012207031,46.05500030517578,0.8048,5.463500022888184,6.616099834442139,24.985000610351562,8.580400466918945,26.417299270629883,True
SIM_events_source_0017.csv,2,2,16.534,79.131,8.551,23.02899932861328,70.27799987792969,7.281000137329102,0.7539,6.494699954986572,8.852800369262695,1.270400047302246,10.979700088500977,11.052900314331055,True
SIM_events_source_0018.csv,5,5,-74.103,-48.249,-74.18,-71.49700164794922,-58.249000549316406,-49.17599868774414,0.976,2.6064000129699707,10.000399589538574,25.00429916381836,10.334500312805176,27.05579948425293,True
SIM_events_source_0018.csv,5,5,78.592,-67.9,-34.34,69.80899810791016,-60.56399917602539,-40.29600143432617,0.964,8.782600402832031,7.33620023727417,5.956099987030029,11.443499565124512,12.900699615478516,True
SIM_events_source_0018.csv,5,5,-28.917,-31.098,-65.338,-54.750999450683594,43.983001708984375,-16.740999221801758,0.8571,25.833599090576172,75.0811996459961,48.59659957885742,79.40129852294922,93.09239959716797,True
SIM_events_source_0018.csv,5,5,-43.788,66.859,24.045,-54.17900085449219,64.0739974975586,3.8310000896453857,0.6535,10.391200065612793,2.785099983215332,20.21430015563965,10.758000373840332,22.898700714111328,True
SIM_events_source_0018.csv,5,5,-22.066,69.837,-33.909,-45.71200180053711,59.066001892089844,-45.36399841308594,0.2193,23.646299362182617,10.771400451660156,11.45479965209961,25.983999252319336,28.396799087524414,True
SIM_events_source_0019.csv,5,3,-72.063,-43.824,-12.221,-70.46299743652344,-45.34600067138672,-8.52299976348877,0.9291,1.6002000570297241,1.5221999883651733,3.698199987411499,2.2084999084472656,4.307499885559082,True
SIM_events_source_0019.csv,5,3,-52.133,-37.999,-19.661,29.631999969482422,46.77000045776367,16.062999725341797,0.8023,81.76460266113281,84.768798828125,35.7244987487793,117.7761001586914,123.07499694824219,True
SIM_events_source_0019.csv,5,3,-43.962,27.81,4.64,62.10200119018555,23.104000091552734,-19.2549991607666,0.6653,106.06400299072266,4.705900192260742,23.89539909362793,106.16829681396484,108.82420349121094,True
SIM_events_source_0019.csv,5,3,75.886,50.562,4.187,,,,,,,,,,False
SIM_events_source_0019.csv,5,3,69.62,10.308,-20.677,,,,,,,,,,False
SIM_events_source_0020.csv,4,4,49.783,-33.786,-62.465,48.847999572753906,-33.141998291015625,-48.667999267578125,0.9632,0.9354000091552734,0.6435999870300293,13.79740047454834,1.1354999542236328,13.843999862670898,True
SIM_events_source_0020.csv,4,4,-12.995,-43.135,6.941,1.565000057220459,-16.33300018310547,27.604999542236328,0.8581,14.559800148010254,26.801700592041016,20.664499282836914,30.501100540161133,36.842098236083984,True
SIM_events_source_0020.csv,4,4,15.573,9.496,28.485,-30.88599967956543,1.090000033378601,28.81100082397461,0.7612,46.458900451660156,8.405900001525879,0.3255999982357025,47.21329879760742,47.21440124511719,True
SIM_events_source_0020.csv,4,4,-45.045,42.279,26.891,-32.54899978637695,42.513999938964844,22.14900016784668,0.7004,12.495699882507324,0.2345000058412552,4.742400169372559,12.497900009155273,13.367400169372559,True
SIM_events_source_0021.csv,1,1,-58.968,-46.078,-76.733,-22.81100082397461,-60.268001556396484,-47.02899932861328,0.5163,36.15739822387695,14.190400123596191,29.704500198364258,38.84230041503906,48.89870071411133,True
SIM_events_source_0022.csv,1,1,30.357,4.787,34.254,28.121000289916992,5.314000129699707,32.27799987792969,0.3165,2.2362000942230225,0.5273000001907349,1.9765000343322754,2.297600030899048,3.0306999683380127,True
SIM_events_source_0023.csv,3,3,-19.742,62.297,74.151,0.9629999995231628,69.11499786376953,46.55099868774414,0.8922,20.704700469970703,6.81820011138916,27.600200653076172,21.798500061035156,35.1702995300293,True
SIM_events_source_0023.csv,3,3,61.384,2.365,-45.066,53.80099868774414,-5.880000114440918,-43.77000045776367,0.7423,7.583399772644043,8.245100021362305,1.2961000204086304,11.202199935913086,11.277000427246094,True
SIM_events_source_0023.csv,3,3,60.589,79.947,56.831,48.17900085449219,63.61000061035156,30.614999771118164,0.5422,12.40999984741211,16.33650016784668,26.216299057006836,20.515600204467773,33.289398193359375,True
SIM_events_source_0024.csv,4,4,-4.11,-30.19,-58.019,27.57900047302246,-53.382999420166016,-41.590999603271484,0.9276,31.688800811767578,23.192699432373047,16.42840003967285,39.26940155029297,42.567298889160156,True
SIM_events_source_0024.csv,4,4,29.821,-7.773,64.739,46.0099983215332,-24.94099998474121,48.189998626708984,0.827,16.188899993896484,17.168100357055664,16.548500061035156,23.597200393676758,28.821500778198242,True
SIM_events_source_0024.csv,4,4,75.698,-6.959,44.139,17.888999938964844,54.24700164794922,3.552999973297119,0.8263,57.80939865112305,61.20600128173828,40.58620071411133,84.19080352783203,93.46299743652344,True
SIM_events_source_0024.csv,4,4,-17.915,79.875,-5.367,0.8960000276565552,61.263999938964844,22.469999313354492,0.7692,18.810800552368164,18.61090087890625,27.837099075317383,26.46150016784668,38.40719985961914,True
SIM_events_source_0025.csv,4,3,-1.644,-25.172,12.286,15.6850004196167,12.380000114440918,30.91900062561035,0.8281,17.32939910888672,37.55229949951172,18.63279914855957,41.358001708984375,45.36159896850586,True
SIM_events_source_0025.csv,4,3,45.683,52.685,-5.895,52.68600082397461,44.992000579833984,-16.729999542236328,0.7673,7.002799987792969,7.69290018081665,10.83530044555664,10.402799606323242,15.020700454711914,True
SIM_events_source_0025.csv,4,3,2.158,-2.01,21.069,11.90999984741211,-62.13199996948242,-46.22600173950195,0.5878,9.752099990844727,60.122501373291016,67.29460144042969,60.908199310302734,90.7655029296875,True
SIM_events_source_0025.csv,4,3,13.268,-65.063,-56.757,,,,,,,,,,False
SIM_events_source_0026.csv,5,4,-35.685,-58.762,0.277,-67.63899993896484,-65.10700225830078,23.753000259399414,0.9385,31.953899383544922,6.345200061798096,23.47559928894043,32.57780075073242,40.15489959716797,True
SIM_events_source_0026.csv,5,4,-71.448,26.901,75.989,-65.93199920654297,45.33000183105469,43.37900161743164,0.9111,5.51639986038208,18.42930030822754,32.61029815673828,19.237199783325195,37.86159896850586,True
SIM_events_source_0026.csv,5,4,-69.921,-62.725,44.467,-45.630001068115234,-28.8700008392334,31.908000946044922,0.8896,24.291400909423828,33.85499954223633,12.558500289916992,41.66809844970703,43.519500732421875,True
SIM_events_source_0026.csv,5,4,51.015,-18.479,6.232,38.5,-25.634000778198242,-0.4269999861717224,0.7309,12.515299797058105,7.154600143432617,6.658599853515625,14.416000366210938,15.879500389099121,True
SIM_events_source_0026.csv,5,4,-39.375,-8.623,-6.418,,,,,,,,,,False
SIM_events_source_0027.csv,4,4,61.959,23.121,-9.172,65.76799774169922,0.6290000081062317,-19.275999069213867,0.8217,3.8094000816345215,22.492399215698242,10.103599548339844,22.812700271606445,24.950000762939453,True
SIM_events_source_0027.csv,4,4,-40.681,-14.705,38.0,-49.59199905395508,-30.46500015258789,43.15999984741211,0.8032,8.910900115966797,15.759599685668945,5.1605000495910645,18.104400634765625,18.82550048828125,True
SIM_events_source_0027.csv,4,4,-14.806,-41.168,-45.534,-23.006000518798828,-57.95000076293945,-43.33599853515625,0.6682,8.200200080871582,16.78179931640625,2.197700023651123,18.6781005859375,18.80699920654297,True
SIM_events_source_0027.csv,4,4,-17.064,-60.548,-28.378,-34.638999938964844,-28.187000274658203,4.695000171661377,0.6032,17.575300216674805,32.361000061035156,33.07339859008789,36.825599670410156,49.49720001220703,True
SIM_events_source_0028.csv,1,1,21.409,40.019,-49.449,25.780000686645508,44.89899826049805,-46.86600112915039,0.3975,4.370800018310547,4.879499912261963,2.5831000804901123,6.550899982452393,7.041800022125244,True
SIM_events_source_0029.csv,2,2,52.309,-26.358,-61.047,56.07500076293945,-55.112998962402344,-48.78799819946289,0.7076,3.7664999961853027,28.75480079650879,12.259300231933594,29.00040054321289,31.48509979248047,True
SIM_events_source_0029.csv,2,2,74.904,18.811,39.966,58.91299819946289,14.930000305175781,44.16400146484375,0.6967,15.990500450134277,3.8805999755859375,4.198299884796143,16.454700469970703,16.981800079345703,True
SIM_events_source_0030.csv,2,2,-60.313,-64.139,-18.697,-61.02299880981445,-58.65599822998047,-19.259000778198242,0.7207,0.7099000215530396,5.482600212097168,0.5622000098228455,5.528299808502197,5.5569000244140625,True
SIM_events_source_0030.csv,2,2,-8.658,-21.191,4.842,-0.9950000047683716,-13.968000411987305,2.4140000343322754,0.4058,7.662799835205078,7.2230000495910645,2.428499937057495,10.530400276184082,10.80679988861084,True
SIM_events_source_0031.csv,5,3,-27.107,-17.087,47.122,-32.01599884033203,11.015999794006348,38.507999420166016,0.9467,4.90910005569458,28.10300064086914,8.613699913024902,28.528600692749023,29.800600051879883,True
SIM_events_source_0031.csv,5,3,-52.093,-43.323,-41.461,-8.333000183105469,-70.81700134277344,-49.52000045776367,0.7773,43.760501861572266,27.493999481201172,8.059300422668457,51.68080139160156,52.30540084838867,True
SIM_events_source_0031.csv,5,3,-26.764,19.768,-2.195,-41.56800079345703,-44.09600067138672,35.590999603271484,0.774,14.804499626159668,63.86389923095703,37.785701751708984,65.55740356445312,75.66719818115234,True
SIM_events_source_0031.csv,5,3,-15.508,-69.014,-72.325,,,,,,,,,,False
SIM_events_source_0031.csv,5,3,-77.442,-50.41,52.677,,,,,,,,,,False
SIM_events_source_0032.csv,5,4,13.353,-70.914,-18.039,-40.68600082397461,-56.132999420166016,-45.54199981689453,0.9773,54.039398193359375,14.781200408935547,27.50349998474121,56.02439880371094,62.411399841308594,True
SIM_events_source_0032.csv,5,4,-31.041,-44.821,-48.072,-35.944000244140625,-40.909000396728516,11.857000350952148,0.8245,4.903299808502197,3.9119999408721924,59.9286003112793,6.272600173950195,60.25600051879883,True
SIM_events_source_0032.csv,5,4,-62.596,26.539,15.877,-64.9489974975586,2.494999885559082,42.21900177001953,0.7847,2.353300094604492,24.044300079345703,26.341999053955078,24.15920066833496,35.743099212646484,True
SIM_events_source_0032.csv,5,4,-32.299,-55.653,38.384,40.321998596191406,52.96200180053711,-49.59400177001953,0.7708,72.62069702148438,108.6146011352539,87.97779846191406,130.6555938720703,157.51499938964844,True
SIM_events_source_0032.csv,5,4,23.573,72.737,-70.948,,,,,,,,,,False
SIM_events_source_0033.csv,5,5,-45.926,6.39,-27.584,-34.0620002746582,9.496999740600586,-34.986000061035156,0.9344,11.864299774169922,3.1066999435424805,7.401700019836426,12.264300346374512,14.324700355529785,True
SIM_events_source_0033.csv,5,5,42.536,-43.539,2.918,26.60700035095215,-36.05699920654297,3.6389999389648438,0.8499,15.929100036621094,7.481900215148926,0.7214000225067139,17.598800659179688,17.61359977722168,True
SIM_events_source_0033.csv,5,5,16.984,3.884,-38.941,45.06399917602539,10.845000267028809,-3.2909998893737793,0.8449,28.07979965209961,6.96120023727417,35.650299072265625,28.929800033569336,45.911598205566406,True
SIM_events_source_0033.csv,5,5,6.351,-75.623,-32.619,-0.2759999930858612,-55.814998626708984,-44.09700012207031,0.8241,6.627399921417236,19.808500289916992,11.478500366210938,20.887699127197266,23.833900451660156,True
SIM_events_source_0033.csv,5,5,39.385,-19.039,64.101,25.20599937438965,-52.78499984741211,36.952999114990234,0.6788,14.178799629211426,33.74549865722656,27.1476993560791,36.60329818725586,45.5718994140625,True
SIM_events_source_0034.csv,2,2,-57.736,-77.601,70.296,-58.59400177001953,-66.79000091552734,46.76900100708008,0.7332,0.858299970626831,10.810500144958496,23.52739906311035,10.844599723815918,25.9064998626709,True
SIM_events_source_0034.csv,2,2,27.328,59.132,35.869,30.91699981689453,63.32400131225586,35.92499923706055,0.6859,3.588599920272827,4.1915998458862305,0.05559999868273735,5.51800012588501,5.5183000564575195,True
SIM_events_source_0035.csv,5,2,-65.866,-79.714,-70.592,-62.38100051879883,-62.13600158691406,-47.95500183105469,0.8592,3.484600067138672,17.577699661254883,22.637399673461914,17.9197998046875,28.871599197387695,True
SIM_events_source_0035.csv,5,2,-49.681,-54.036,-25.411,-50.29100036621094,-53.60300064086914,-9.300999641418457,0.5406,0.6096000075340271,0.4325999915599823,16.110300064086914,0.7475000023841858,16.127599716186523,True
SIM_events_source_0035.csv,5,2,-2.69,-47.521,-31.118,,,,,,,,,,False
SIM_events_source_0035.csv,5,2,-54.246,-36.902,-4.817,,,,,,,,,,False
SIM_events_source_0035.csv,5,2,-59.056,-52.034,-30.639,,,,,,,,,,False
SIM_events_source_0036.csv,2,2,-10.461,-6.321,58.283,-9.312999725341797,-20.3700008392334,46.85900115966797,0.441,1.1481000185012817,14.049200057983398,11.423999786376953,14.095999717712402,18.143999099731445,True
SIM_events_source_0036.csv,2,2,16.419,-48.379,56.255,13.53499984741211,-49.2130012512207,45.42399978637695,0.3574,2.884200096130371,0.8342000246047974,10.83080005645752,3.0023999214172363,11.239299774169922,True
SIM_events_source_0037.csv,4,5,58.159,-75.244,28.663,62.00400161743164,-49.900001525878906,37.8489990234375,0.9069,3.8450000286102295,25.344100952148438,9.186300277709961,25.63409996032715,27.23040008544922,True
SIM_events_source_0037.csv,4,5,20.542,-17.42,-53.888,25.770000457763672,9.059000015258789,-44.99399948120117,0.8452,5.227799892425537,26.479299545288086,8.894200325012207,26.990400314331055,28.418100357055664,True
SIM_events_source_0037.csv,4,5,3.117,37.485,-21.403,-2.7119998931884766,66.2750015258789,28.040000915527344,0.8287,5.828700065612793,28.78969955444336,49.44279861450195,29.37380027770996,57.510101318359375,True
SIM_events_source_0037.csv,4,5,13.177,72.921,52.207,22.288999557495117,50.34000015258789,34.03200149536133,0.8052,9.111800193786621,22.581199645996094,18.175199508666992,24.350200653076172,30.385400772094727,True
SIM_events_source_0038.csv,1,1,73.651,21.519,-30.788,67.7229995727539,27.56100082397461,-31.58300018310547,0.4811,5.928400039672852,6.0416998863220215,0.7950999736785889,8.464599609375,8.501799583435059,True
SIM_events_source_0039.csv,2,2,36.787,10.81,21.04,44.05799865722656,21.833999633789062,20.98200035095215,0.6195,7.271399974822998,11.023500442504883,0.05779999867081642,13.205699920654297,13.20580005645752,True
SIM_events_source_0039.csv,2,2,-12.775,-27.162,79.023,-32.095001220703125,-21.36400032043457,49.00600051879883,0.5762,19.319799423217773,5.797500133514404,30.017200469970703,20.170900344848633,36.164798736572266,True
SIM_events_source_0040.csv,4,3,-23.368,-71.609,29.411,-36.26499938964844,-50.590999603271484,44.10599899291992,0.8394,12.896599769592285,21.018400192260742,14.694899559020996,24.65959930419922,28.70599937438965,True
SIM_events_source_0040.csv,4,3,-34.978,-1.619,-33.557,-4.7220001220703125,-4.60699987411499,-40.840999603271484,0.8074,30.256200790405273,2.9881999492645264,7.2845001220703125,30.403400421142578,31.263900756835938,True
SIM_events_source_0040.csv,4,3,-16.938,3.931,-78.752,-44.255001068115234,-48.8380012512207,-49.582000732421875,0.7268,27.3174991607666,52.76900100708008,29.17009925842285,59.42060089111328,66.19439697265625,True
SIM_events_source_0040.csv,4,3,26.433,-23.696,44.247,,,,,,,,,,False
SIM_events_source_0041.csv,3,2,24.914,-33.23,-66.175,67.33899688720703,-6.718999862670898,-49.729000091552734,0.8058,42.42449951171875,26.511199951171875,16.445999145507812,50.026798248291016,52.660701751708984,True
SIM_events_source_0041.csv,3,2,-55.301,-56.165,-35.458,-35.22999954223633,-53.78900146484375,-42.32600021362305,0.6852,20.07110023498535,2.376300096511841,6.8678998947143555,20.211299896240234,21.34630012512207,True
SIM_events_source_0041.csv,3,2,77.624,34.517,-71.16,,,,,,,,,,False
SIM_events_source_0042.csv,4,3,12.527,-61.664,-22.466,32.683998107910156,-55.57899856567383,-11.194000244140625,0.746,20.156600952148438,6.085299968719482,11.27180004119873,21.055099487304688,23.88249969482422,True
SIM_events_source_0042.csv,4,3,14.136,-3.739,24.62,-16.893999099731445,-8.0,-7.5329999923706055,0.6461,31.030399322509766,4.26140022277832,32.1531982421875,31.32159996032715,44.887298583984375,True
SIM_events_source_0042.csv,4,3,49.986,-45.385,2.954,-8.505000114440918,-39.83300018310547,-22.0310001373291,0.6379,58.49100112915039,5.552299976348877,24.984699249267578,58.75389862060547,63.84560012817383,True
SIM_events_source_0042.csv,4,3,-36.66,-13.394,-16.091,,,,,,,,,,False
SIM_events_source_0043.csv,2,2,-26.844,44.483,42.202,-24.08300018310547,46.24100112915039,37.83700180053711,0.8132,2.7609000205993652,1.7580000162124634,4.364799976348877,3.273099899291992,5.455699920654297,True
SIM_events_source_0043.csv,2,2,42.709,-39.553,-16.679,46.01499938964844,-43.60200119018555,-15.506999969482422,0.6867,3.3057000637054443,4.048799991607666,1.1721999645233154,5.226900100708008,5.3566999435424805,True
SIM_events_source_0044.csv,3,3,-40.346,34.257,-26.043,-51.46200180053711,36.90800094604492,-26.562999725341797,0.815,11.116299629211426,2.6507999897003174,0.5198000073432922,11.428000450134277,11.439800262451172,True
SIM_events_source_0044.csv,3,3,13.483,-34.742,-24.172,21.554000854492188,-42.48699951171875,-26.812000274658203,0.805,8.071000099182129,7.7453999519348145,2.6396000385284424,11.186200141906738,11.493399620056152,True
SIM_events_source_0044.csv,3,3,-16.925,-6.402,60.336,-12.640000343322754,-11.467000007629395,30.358999252319336,0.5778,4.284800052642822,5.065299987792969,29.9768009185791,6.634500026702881,30.702199935913086,True
