filename,n_sources_true,n_sources_pred,true_x,true_y,true_z,pred_x,pred_y,pred_z,pred_confidence,err_x,err_y,err_z,err_xy,err_xyz,matched
SIM_events_source_0036.csv,1,1,46.878,71.508,5.368,50.83,66.205,4.504,0.4732,3.9522,5.3026,0.8638,6.6134,6.6696,True
SIM_events_source_0037.csv,1,1,-8.728,-9.815,37.989,2.166,-16.593,35.546,0.2749,10.8943,6.7784,2.4427,12.8309,13.0614,True
SIM_events_source_0038.csv,1,1,-37.524,-54.953,46.032,-38.191,-52.148,45.283,0.307,0.6667,2.8047,0.7491,2.8829,2.9786,True
SIM_events_source_0039.csv,1,1,-49.853,-41.985,10.085,-47.655,-43.549,8.208,0.3594,2.1978,1.5639,1.8774,2.6974,3.2864,True
SIM_events_source_0040.csv,1,1,63.393,-16.938,2.457,62.805,-11.673,2.377,0.3924,0.5884,5.2652,0.0798,5.2979,5.2985,True
SIM_events_source_0041.csv,1,1,-1.503,-55.091,34.756,-2.11,-54.906,36.615,0.3,0.607,0.1849,1.8585,0.6346,1.9639,True
SIM_events_source_0042.csv,1,1,24.277,-33.767,5.153,22.541,-32.921,4.789,0.327,1.7357,0.8461,0.3643,1.9309,1.965,True
SIM_events_source_0043.csv,1,1,-18.996,-5.903,29.755,-12.236,-7.897,27.713,0.2798,6.7605,1.9941,2.0423,7.0484,7.3384,True
SIM_events_source_0044.csv,1,1,-20.317,-16.925,-4.001,-14.725,-16.435,-5.513,0.2854,5.5923,0.4897,1.512,5.6137,5.8137,True
SIM_events_source_0045.csv,1,1,-25.061,-41.588,15.754,-21.689,-46.067,13.656,0.3208,3.3717,4.4794,2.0983,5.6065,5.9863,True
SIM_events_source_0046.csv,1,1,48.277,-73.262,-45.06,59.429,-71.105,-46.894,0.4728,11.1521,2.1572,1.8344,11.3588,11.506,True
SIM_events_source_0047.csv,1,1,58.727,79.788,-5.956,63.067,70.267,-6.848,0.5459,4.3405,9.521,0.8919,10.4637,10.5017,True
SIM_events_source_0048.csv,1,1,47.661,71.034,-34.257,55.148,67.151,-36.077,0.523,7.4872,3.8833,1.8197,8.4344,8.6284,True
SIM_events_source_0049.csv,1,1,59.376,40.707,-8.046,58.597,41.799,-8.447,0.4632,0.7787,1.0919,0.401,1.3411,1.3998,True
SIM_events_source_0050.csv,1,1,12.832,2.692,-38.171,15.649,0.035,-38.527,0.3032,2.8169,2.6569,0.3557,3.8722,3.8885,True
SIM_events_source_0051.csv,1,1,-11.021,30.717,-49.16,-24.815,35.584,-46.899,0.375,13.7943,4.8673,2.2613,14.6278,14.8016,True
SIM_events_source_0052.csv,1,1,12.121,5.407,1.307,15.991,8.206,-1.576,0.306,3.8703,2.7986,2.8828,4.7762,5.5788,True
SIM_events_source_0053.csv,1,1,-10.26,60.189,23.158,-12.43,58.694,24.634,0.3809,2.1698,1.4946,1.4762,2.6347,3.02,True
SIM_events_source_0054.csv,1,1,23.144,72.867,33.786,22.114,70.651,36.877,0.4533,1.0299,2.2163,3.0914,2.4439,3.9408,True
SIM_events_source_0055.csv,1,1,-48.814,-4.231,-41.447,-55.457,1.205,-43.616,0.375,6.6433,5.4361,2.1691,8.584,8.8538,True
SIM_events_source_0056.csv,1,1,-54.673,-47.983,12.162,-50.249,-51.302,11.462,0.3803,4.4244,3.3187,0.6997,5.5308,5.5749,True
SIM_events_source_0057.csv,1,1,-37.697,-11.451,-37.135,-43.159,-8.29,-36.028,0.3384,5.462,3.1611,1.1074,6.3108,6.4072,True
SIM_events_source_0058.csv,1,1,41.712,-46.897,38.63,44.27,-56.141,40.317,0.4092,2.5582,9.2438,1.6873,9.5912,9.7385,True
SIM_events_source_0059.csv,1,1,12.344,-41.839,21.836,13.552,-37.424,22.551,0.3071,1.2075,4.4154,0.7153,4.5775,4.6331,True
SIM_events_source_0060.csv,1,1,1.208,67.947,34.54,-1.782,66.562,37.24,0.4216,2.9901,1.3855,2.7,3.2955,4.2603,True
SIM_events_source_0061.csv,1,1,-39.747,22.896,-1.013,-39.848,25.708,-0.628,0.4033,0.1006,2.8121,0.3849,2.8139,2.8401,True
SIM_events_source_0062.csv,1,1,19.31,-3.531,22.9,20.634,-0.58,21.246,0.306,1.3239,2.9513,1.6537,3.2346,3.6328,True
SIM_events_source_0063.csv,1,1,49.312,-13.48,32.581,51.542,-13.103,33.724,0.3652,2.2302,0.3765,1.143,2.2618,2.5342,True
SIM_events_source_0064.csv,1,1,6.223,68.563,-6.902,1.087,66.055,-4.454,0.4387,5.1355,2.5077,2.4482,5.7151,6.2174,True
SIM_events_source_0065.csv,1,1,-3.234,-50.348,15.084,-2.449,-51.684,11.686,0.3035,0.7849,1.3356,3.3975,1.5491,3.734,True
SIM_events_source_0066.csv,1,1,78.494,-33.305,-23.155,68.792,-38.271,-25.829,0.4636,9.702,4.966,2.6737,10.8991,11.2222,True
SIM_events_source_0067.csv,1,1,33.167,-74.74,6.007,34.417,-64.722,1.96,0.3843,1.2498,10.0183,4.0472,10.0959,10.8769,True
SIM_events_source_0068.csv,1,1,-40.28,40.952,42.45,-42.68,39.733,42.557,0.381,2.3999,1.2187,0.1069,2.6916,2.6937,True
SIM_events_source_0069.csv,1,1,63.296,-11.639,45.65,60.928,-17.117,43.575,0.3499,2.3679,5.4777,2.0746,5.9676,6.3179,True
SIM_events_source_0070.csv,1,1,47.053,72.74,43.845,51.885,73.092,43.974,0.5402,4.8316,0.3521,0.1285,4.8444,4.8461,True
SIM_events_source_0071.csv,1,1,19.247,11.921,-36.079,22.304,11.82,-36.484,0.3282,3.0575,0.1014,0.4054,3.0591,3.0859,True
SIM_events_source_0072.csv,1,1,-27.53,-46.091,44.023,-23.891,-45.602,43.368,0.2968,3.6386,0.489,0.6552,3.6713,3.7293,True
SIM_events_source_0073.csv,1,1,45.695,41.12,36.791,51.245,47.289,40.605,0.4507,5.5495,6.1689,3.8144,8.2977,9.1325,True
SIM_events_source_0074.csv,1,1,-73.34,-65.292,13.666,-66.724,-65.749,11.566,0.4596,6.6164,0.4565,2.0997,6.6321,6.9566,True
SIM_events_source_0075.csv,1,1,32.931,69.511,21.078,35.9,67.803,22.667,0.469,2.9691,1.7083,1.589,3.4254,3.776,True
SIM_events_source_0076.csv,1,1,-25.024,71.248,-5.858,-25.722,66.742,-5.853,0.4568,0.6977,4.5062,0.0048,4.5599,4.5599,True
SIM_events_source_0077.csv,1,1,13.447,-63.52,5.201,8.438,-64.543,0.58,0.3486,5.0087,1.0228,4.6209,5.1121,6.891,True
SIM_events_source_0078.csv,1,1,58.766,-79.329,11.556,62.431,-73.054,7.378,0.4961,3.6649,6.2747,4.1783,7.2666,8.3822,True
SIM_events_source_0079.csv,1,1,13.239,48.239,23.309,4.022,50.879,23.921,0.3885,9.2168,2.6395,0.6118,9.5873,9.6068,True
SIM_events_source_0080.csv,1,1,-25.762,-24.113,19.287,-19.694,-27.709,17.205,0.2983,6.0675,3.5963,2.0819,7.0533,7.3541,True
SIM_events_source_0081.csv,1,1,26.097,73.135,40.115,28.728,70.584,41.989,0.464,2.6311,2.5513,1.874,3.6649,4.1162,True
SIM_events_source_0082.csv,1,1,-26.464,44.147,-46.399,-32.703,47.143,-45.095,0.4246,6.2394,2.9959,1.3041,6.9214,7.0432,True
SIM_events_source_0083.csv,1,1,48.651,11.597,49.066,48.759,14.672,44.436,0.3419,0.1079,3.0747,4.6304,3.0766,5.5594,True
SIM_events_source_0084.csv,1,1,-25.836,-59.465,-2.602,-25.08,-59.513,-3.249,0.391,0.7557,0.0481,0.6467,0.7572,0.9958,True
SIM_events_source_0085.csv,1,1,-15.452,-42.723,44.387,-7.392,-41.428,42.387,0.28,8.0596,1.2947,2.0001,8.163,8.4044,True
SIM_events_source_0086.csv,1,1,-63.523,-76.732,0.242,-62.0,-70.618,-1.677,0.5111,1.5231,6.114,1.9191,6.3009,6.5867,True
SIM_events_source_0087.csv,1,1,-24.671,-14.202,34.841,-30.679,-12.625,34.093,0.2825,6.0077,1.5772,0.7484,6.2113,6.2563,True
SIM_events_source_0088.csv,1,1,-59.007,-1.712,-30.614,-58.354,-0.455,-31.136,0.391,0.6534,1.2566,0.5223,1.4163,1.5095,True
SIM_events_source_0089.csv,1,1,74.109,41.699,13.015,71.269,47.173,11.462,0.5424,2.8401,5.4735,1.5531,6.1665,6.359,True
SIM_events_source_0090.csv,1,1,9.704,5.748,5.105,11.441,7.141,2.04,0.2941,1.7369,1.3926,3.065,2.2262,3.7882,True
SIM_events_source_0091.csv,1,1,-24.54,-68.57,-7.152,-20.912,-66.826,-5.462,0.4058,3.6278,1.7444,1.6895,4.0254,4.3656,True
SIM_events_source_0092.csv,1,1,37.121,-9.774,-14.006,42.168,-7.945,-14.626,0.3446,5.0472,1.829,0.6195,5.3684,5.404,True
SIM_events_source_0093.csv,1,1,-44.961,40.736,-28.532,-49.201,42.994,-28.375,0.4459,4.24,2.2584,0.1571,4.804,4.8065,True
SIM_events_source_0094.csv,1,1,-1.263,-4.054,19.258,0.988,-8.613,19.091,0.287,2.2506,4.5591,0.1668,5.0844,5.0871,True
SIM_events_source_0095.csv,1,1,70.516,42.403,18.852,69.34,51.893,16.737,0.5301,1.1757,9.4897,2.1152,9.5623,9.7934,True
SIM_events_source_0096.csv,1,1,-38.765,-55.66,-1.664,-39.603,-54.985,-0.651,0.3978,0.8376,0.6753,1.0131,1.0759,1.4779,True
SIM_events_source_0097.csv,1,1,-9.029,35.675,29.948,-12.96,41.42,29.949,0.3459,3.9308,5.7455,0.0013,6.9614,6.9614,True
SIM_events_source_0098.csv,1,1,-54.389,-50.24,23.908,-54.168,-52.787,25.052,0.349,0.2215,2.5469,1.1443,2.5565,2.8009,True
SIM_events_source_0099.csv,1,1,-10.575,-24.581,-7.634,-8.549,-27.2,-9.144,0.2942,2.0257,2.6193,1.5099,3.3112,3.6392,True
SIM_events_source_0100.csv,1,1,-35.366,-76.526,-0.873,-39.759,-69.958,-0.92,0.4751,4.3932,6.5681,0.0475,7.9019,7.902,True
SIM_events_source_0101.csv,1,1,57.492,-61.327,-24.776,60.821,-64.408,-27.835,0.4545,3.3291,3.0815,3.0593,4.5363,5.4715,True
SIM_events_source_0102.csv,1,1,34.818,-21.68,39.275,34.284,-19.086,40.493,0.3137,0.5335,2.5936,1.2179,2.6479,2.9146,True
SIM_events_source_0103.csv,1,1,30.513,-0.273,-47.16,36.104,9.202,-46.127,0.3519,5.5905,9.4746,1.0325,11.001,11.0493,True
SIM_events_source_0104.csv,1,1,-26.762,-72.849,24.471,-30.704,-70.327,21.844,0.4253,3.9418,2.5223,2.6268,4.6797,5.3665,True
SIM_events_source_0105.csv,1,1,26.849,4.534,0.256,34.8,5.298,-0.987,0.3285,7.9515,0.7641,1.2428,7.9881,8.0842,True
SIM_events_source_0106.csv,1,1,4.776,72.768,2.11,0.147,68.983,1.844,0.4645,4.6293,3.7846,0.2656,5.9795,5.9853,True
SIM_events_source_0107.csv,1,1,67.872,73.242,34.4,68.27,72.958,36.528,0.6158,0.3984,0.2844,2.1282,0.4895,2.1838,True
SIM_events_source_0108.csv,1,1,52.334,42.821,-34.174,57.211,45.867,-36.136,0.4773,4.8774,3.0463,1.9616,5.7506,6.0759,True
SIM_events_source_0109.csv,1,1,64.556,26.776,33.155,66.572,34.386,34.726,0.4746,2.0161,7.6099,1.5711,7.8724,8.0277,True
SIM_events_source_0110.csv,1,1,62.442,54.7,-36.937,65.877,56.967,-37.914,0.5725,3.4347,2.267,0.9768,4.1154,4.2297,True
SIM_events_source_0111.csv,1,1,29.899,-53.366,-7.662,33.287,-49.297,-10.004,0.3935,3.3883,4.0691,2.3417,5.2952,5.7899,True
SIM_events_source_0112.csv,1,1,1.304,-54.072,41.193,-5.429,-58.966,42.515,0.3043,6.7331,4.894,1.3218,8.3238,8.4281,True
SIM_events_source_0113.csv,1,1,-48.431,5.636,41.83,-54.066,-1.052,42.143,0.3403,5.6346,6.6884,0.3132,8.7455,8.7511,True
SIM_events_source_0114.csv,1,1,53.435,-58.225,21.15,56.517,-63.56,19.639,0.4652,3.0824,5.335,1.5107,6.1614,6.3439,True
SIM_events_source_0115.csv,1,1,-1.708,72.302,-16.643,-7.523,67.852,-15.548,0.4867,5.8153,4.4502,1.0951,7.3227,7.4042,True
SIM_events_source_0116.csv,1,1,-46.507,-55.697,15.258,-47.233,-60.081,12.438,0.4128,0.7256,4.3839,2.8202,4.4435,5.2629,True
SIM_events_source_0117.csv,1,1,-54.578,3.902,38.149,-58.677,-1.178,38.933,0.3737,4.0991,5.0803,0.7841,6.5278,6.5747,True
SIM_events_source_0118.csv,1,1,-33.636,-66.962,-28.684,-32.906,-67.867,-30.192,0.4326,0.7299,0.9051,1.5083,1.1627,1.9044,True
SIM_events_source_0119.csv,1,1,66.919,-79.886,-22.608,68.443,-74.536,-30.9,0.5005,1.5241,5.3503,8.2922,5.5632,9.9854,True
SIM_events_source_0120.csv,1,1,-67.407,-54.484,-12.739,-65.05,-53.764,-11.903,0.4586,2.3574,0.7196,0.8361,2.4648,2.6027,True
SIM_events_source_0121.csv,1,1,-51.217,-59.542,41.696,-56.852,-58.327,43.647,0.3826,5.6355,1.2154,1.9509,5.7651,6.0862,True
SIM_events_source_0122.csv,1,1,-78.279,35.933,-41.227,-72.746,39.619,-42.447,0.6212,5.5335,3.6859,1.2201,6.6487,6.7597,True
SIM_events_source_0123.csv,1,1,-9.922,54.447,25.068,-13.926,56.271,26.292,0.3829,4.0043,1.8245,1.2237,4.4003,4.5673,True
SIM_events_source_0124.csv,1,1,23.111,-33.472,43.649,27.147,-34.689,42.319,0.3313,4.0356,1.2169,1.3296,4.2151,4.4198,True
SIM_events_source_0125.csv,1,1,-45.522,-46.863,-46.056,-43.394,-52.662,-44.825,0.3781,2.128,5.7989,1.2312,6.1771,6.2986,True
SIM_events_source_0126.csv,1,1,-63.838,43.873,45.108,-65.786,38.774,44.39,0.441,1.9481,5.0989,0.7182,5.4584,5.5054,True
SIM_events_source_0127.csv,1,1,-65.5,-33.727,-22.46,-59.966,-35.092,-22.56,0.4043,5.534,1.3652,0.0997,5.6999,5.7008,True
SIM_events_source_0128.csv,1,1,-50.931,-11.808,-15.05,-56.84,-11.201,-12.276,0.3899,5.9085,0.6069,2.7736,5.9396,6.5553,True
SIM_events_source_0129.csv,1,1,-77.921,45.164,31.178,-72.108,47.213,29.409,0.5495,5.813,2.0493,1.7686,6.1637,6.4124,True
SIM_events_source_0130.csv,1,1,-8.251,-40.614,-40.689,-15.478,-42.859,-43.076,0.3075,7.2267,2.2447,2.3866,7.5673,7.9347,True
SIM_events_source_0131.csv,1,1,-52.07,-60.478,-42.695,-54.393,-62.032,-43.016,0.4426,2.3226,1.5545,0.3206,2.7948,2.8131,True
SIM_events_source_0132.csv,1,1,-63.301,-12.154,-7.375,-64.616,-12.3,-5.817,0.4236,1.3153,0.1457,1.5576,1.3233,2.0438,True
SIM_events_source_0133.csv,1,1,-59.986,72.377,-0.378,-59.054,67.667,-1.898,0.5607,0.9317,4.7103,1.52,4.8015,5.0364,True
SIM_events_source_0134.csv,1,1,-32.269,-71.678,1.75,-34.711,-69.803,0.756,0.464,2.4422,1.8746,0.9935,3.0788,3.2351,True
SIM_events_source_0135.csv,1,1,23.905,43.133,-28.391,20.813,44.954,-29.211,0.3837,3.0921,1.8212,0.8204,3.5886,3.6812,True
SIM_events_source_0136.csv,1,1,65.902,-42.549,47.498,65.738,-50.99,44.524,0.4054,0.1638,8.4412,2.9736,8.4428,8.9512,True
SIM_events_source_0137.csv,1,1,0.772,-25.594,40.69,8.832,-25.46,38.838,0.2882,8.0602,0.1337,1.8518,8.0613,8.2712,True
SIM_events_source_0138.csv,1,1,49.594,49.817,18.243,52.427,54.778,15.125,0.4716,2.8325,4.9608,3.1176,5.7125,6.5078,True
SIM_events_source_0139.csv,1,1,-69.758,74.318,23.863,-69.641,70.538,21.051,0.6209,0.117,3.7795,2.8122,3.7814,4.7124,True
SIM_events_source_0140.csv,1,1,-14.247,-14.038,-45.653,-4.418,-7.325,-44.62,0.2925,9.8294,6.7129,1.0326,11.903,11.9477,True
SIM_events_source_0141.csv,1,1,46.294,31.863,16.138,46.808,37.445,13.543,0.4216,0.5141,5.5824,2.5952,5.6061,6.1776,True
SIM_events_source_0142.csv,1,1,-7.394,-71.953,16.726,-6.821,-68.632,11.686,0.3667,0.5734,3.3206,5.0397,3.3697,6.0625,True
SIM_events_source_0143.csv,1,1,5.914,51.438,-4.688,4.781,51.494,-6.393,0.3893,1.1332,0.0558,1.7046,1.1346,2.0477,True
SIM_events_source_0144.csv,1,1,74.136,30.403,-31.734,69.789,32.205,-33.732,0.5105,4.347,1.8022,1.998,4.7058,5.1124,True
SIM_events_source_0145.csv,1,1,32.064,49.576,2.308,29.781,48.074,2.26,0.3976,2.2832,1.502,0.0476,2.7329,2.7333,True
SIM_events_source_0146.csv,1,1,53.714,-26.879,0.71,52.523,-22.052,-4.342,0.3798,1.1906,4.8274,5.0519,4.972,7.0882,True
SIM_events_source_0147.csv,1,1,0.965,13.143,33.553,-0.291,17.867,32.587,0.3023,1.2561,4.7244,0.9658,4.8886,4.9831,True
SIM_events_source_0148.csv,1,1,72.277,-7.682,20.596,68.767,-0.746,18.2,0.4402,3.5099,6.9357,2.3959,7.7732,8.1341,True
SIM_events_source_0149.csv,1,1,-31.645,53.041,21.035,-27.105,54.259,20.266,0.3939,4.5397,1.2178,0.769,4.7002,4.7627,True
SIM_events_source_0150.csv,1,1,-47.185,-51.976,-32.319,-50.299,-54.148,-33.036,0.4045,3.1139,2.1723,0.7175,3.7968,3.864,True
SIM_events_source_0151.csv,1,1,-59.282,54.926,-40.156,-60.809,58.617,-41.914,0.576,1.5273,3.6914,1.7579,3.9949,4.3646,True
SIM_events_source_0152.csv,1,1,55.21,-60.703,44.441,58.297,-70.067,43.199,0.4968,3.0868,9.3645,1.2415,9.8601,9.938,True
SIM_events_source_0153.csv,1,1,63.657,-22.235,48.231,64.761,-28.907,44.727,0.3652,1.1037,6.6723,3.5042,6.763,7.6169,True
SIM_events_source_0154.csv,1,1,69.932,-27.291,-19.495,63.211,-31.485,-20.756,0.4272,6.7214,4.194,1.2609,7.9226,8.0223,True
SIM_events_source_0155.csv,1,1,75.208,-14.905,-1.655,68.772,-6.672,-2.181,0.4261,6.4359,8.2334,0.526,10.4503,10.4636,True
SIM_events_source_0156.csv,1,1,46.684,-48.46,-4.541,47.211,-47.02,-8.128,0.3979,0.5274,1.4401,3.5872,1.5336,3.9013,True
SIM_events_source_0157.csv,1,1,52.966,-66.24,-22.425,58.911,-63.24,-25.489,0.4387,5.9451,2.9999,3.0642,6.6591,7.3303,True
SIM_events_source_0158.csv,1,1,23.89,77.176,-20.931,23.601,69.168,-22.272,0.4828,0.2886,8.0081,1.3406,8.0133,8.1247,True
SIM_events_source_0159.csv,1,1,-17.097,-68.906,-49.721,-14.627,-70.553,-45.637,0.4004,2.4701,1.6466,4.0836,2.9686,5.0486,True
SIM_events_source_0160.csv,1,1,46.337,3.721,-45.364,49.214,8.084,-44.666,0.4131,2.8771,4.3631,0.6984,5.2263,5.2728,True
SIM_events_source_0161.csv,1,1,39.423,46.745,23.205,41.377,51.294,25.486,0.4517,1.9541,4.5491,2.2813,4.951,5.4513,True
SIM_events_source_0162.csv,1,1,53.753,-60.905,44.851,55.444,-67.957,42.641,0.4617,1.691,7.0515,2.2097,7.2515,7.5807,True
SIM_events_source_0163.csv,1,1,20.838,67.008,-10.894,19.684,64.489,-13.351,0.4579,1.154,2.5192,2.457,2.7709,3.7033,True
SIM_events_source_0164.csv,1,1,-68.207,-3.456,33.495,-68.587,-8.523,35.562,0.4066,0.3795,5.0675,2.0672,5.0817,5.486,True
SIM_events_source_0165.csv,1,1,19.029,-74.241,-33.157,3.17,-72.304,-35.315,0.3816,15.8595,1.9368,2.1578,15.9773,16.1224,True
SIM_events_source_0166.csv,1,1,15.437,-40.859,-44.785,9.177,-46.651,-46.877,0.3322,6.2604,5.7917,2.0918,8.5286,8.7814,True
SIM_events_source_0167.csv,1,1,-22.959,-73.243,-28.708,-26.532,-70.057,-28.891,0.4392,3.5735,3.1865,0.1827,4.7878,4.7913,True
SIM_events_source_0168.csv,1,1,-63.423,17.75,24.613,-64.041,14.605,22.438,0.4479,0.6177,3.1452,2.1753,3.2053,3.8738,True
SIM_events_source_0169.csv,1,1,49.204,-76.235,-28.878,55.408,-71.282,-33.819,0.4457,6.2041,4.9528,4.9408,7.9385,9.3505,True
SIM_events_source_0170.csv,1,1,-14.454,-49.557,-32.805,-16.575,-58.734,-31.997,0.3485,2.1213,9.1768,0.8084,9.4188,9.4534,True
SIM_events_source_0171.csv,1,1,-1.51,-32.383,29.914,3.78,-32.409,25.813,0.289,5.2899,0.0256,4.1013,5.29,6.6937,True
SIM_events_source_0172.csv,1,1,34.533,6.879,47.542,37.237,11.519,44.751,0.3294,2.7044,4.6399,2.7907,5.3705,6.0523,True
SIM_events_source_0173.csv,1,1,-41.719,-66.646,25.431,-44.771,-68.084,25.684,0.3948,3.0522,1.4385,0.2533,3.3741,3.3836,True
SIM_events_source_0174.csv,1,1,-35.208,-33.643,28.165,-30.279,-32.674,27.974,0.2899,4.9293,0.9689,0.1915,5.0236,5.0273,True
SIM_events_source_0175.csv,1,1,-12.013,-72.298,15.471,-10.728,-68.567,10.283,0.3786,1.2852,3.7314,5.188,3.9466,6.5185,True
SIM_events_source_0176.csv,1,1,75.916,-50.563,32.732,71.53,-63.377,32.223,0.5216,4.3858,12.8138,0.509,13.5436,13.5532,True
SIM_events_source_0177.csv,1,1,-20.578,18.815,10.273,-19.431,22.895,10.564,0.3524,1.1468,4.0799,0.291,4.238,4.248,True
SIM_events_source_0178.csv,1,1,64.158,-41.054,15.843,61.985,-44.41,11.738,0.4506,2.1728,3.3556,4.1055,3.9977,5.7303,True
SIM_events_source_0179.csv,1,1,45.054,19.858,42.91,46.068,23.257,42.48,0.3831,1.014,3.3987,0.4296,3.5467,3.5726,True
SIM_events_source_0180.csv,1,1,-79.987,73.602,17.107,-72.73,69.759,14.563,0.6795,7.2572,3.8434,2.5437,8.2121,8.597,True
